,id_caso,id_caso_relacionado,a_o,mes,d_a,c_digo_dane_de_municipio,municipio,departamento,regi_n,modalidad,presunto_responsable,descripci_n_presunto,abandono_o_despojo_forzado,amenaza_o_intimidaci_n,ataque_contra_misi_n_m_dica,confinamiento_o_restricci,desplazamiento_forzado,extorsi_n,lesionados_civiles,pillaje,tortura,otro_hecho_simult_neo,total_de_v_ctimas_del_caso,tipo_de_armas,latitud_longitud,violencia_basada_en_g_nero
3390,292217,,2005,7,19,27615,RIOSUCIO,CHOCO,URABA,INCURSIÓN,GUERRILLA,FARC,1,0,0,1,1,0,0,0,0,,5,ARMA CORTO PUNZANTE,"{'type': 'Point', 'coordinates': [-77.2406748337, 7.3898879372]}",
3391,292218,CR2017292218,2005,7,23,86757,SAN MIGUEL,PUTUMAYO,BAJO PUTUMAYO,RUTA,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,1,1,0,0,1,0,0,0,10,ESTIGMATIZACIÓN/SEÑALAMIENTO,29,ARMA DE FUEGO - OBJETO CONTUNDENTE,"{'type': 'Point', 'coordinates': [-76.9277137573, 0.2776930671]}",
3392,292222,,2005,8,4,41551,PITALITO,HUILA,SUR DEL HUILA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,1,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.0839703479, 1.9619378857]}",
3393,292224,,2005,8,13,18460,MILAN,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,1,1,,6,ARMA DE FUEGO - USO DE QUEMICOS Y TIXICOS,"{'type': 'Point', 'coordinates': [-75.506962028, 1.2904272018]}",
3394,292227,,2005,8,15,54800,TEORAMA,NORTE DE SANTANDER,CATATUMBO,INTERCEPTACIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.2874092881, 8.4363773379]}",
3395,292229,,2005,8,17,17614,RIOSUCIO,CALDAS,EJE CAFETERO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.7020697129, 5.4236809131]}",
3396,292230,,2005,8,19,8001,BARRANQUILLA,ATLANTICO,NORTE DE ATLANTICO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,4,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.7952590482, 10.9759268186]}",
3397,292231,,2005,8,22,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-73.2065133275, 2.9397436759]}",
3398,292232,,2005,8,23,5360,ITAGUI,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,GRUPO PARAMILITAR,OTRO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.6143587142, 6.1695976289]}",
3399,292233,,2005,8,24,5854,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,INCURSIÓN,GUERRILLA,FARC,0,0,0,0,0,0,6,0,0,,14,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.3874207862, 7.2949178968]}",
3400,292234,,2005,8,24,5854,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,15,ND,"{'type': 'Point', 'coordinates': [-75.3084991253, 7.3477139609]}",
3401,292235,CR047409,2005,8,28,41359,ISNOS,HUILA,SUR DEL HUILA,ASALTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,7,0,0,,5,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-76.2176374469, 1.9294670602]}",
3402,292236,,2005,8,31,5604,REMEDIOS,ANTIOQUIA,NORDESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-74.695944258, 7.0260940527]}",
3403,292237,,2005,9,4,25430,MADRID,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.2656257663, 4.7361297656]}",
3404,292238,,2005,9,9,76113,BUGALAGRANDE,VALLE DEL CAUCA,CENTRO DEL VALLE,CITACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,1,0,0,1,1,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-76.1568077444, 4.2083315917]}",
3405,292239,CR039083,2005,9,10,50606,RESTREPO,META,PIEDEMONTE LLANERO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,15,ND,"{'type': 'Point', 'coordinates': [-73.5646041828, 4.2607319937]}",
3406,292241,,2005,9,15,73352,ICONONZO,TOLIMA,SUMAPAZ,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,1,5,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.5319761897, 4.1764362046]}",
3407,292242,,2005,9,18,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,1,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.259389309, 10.4604812152]}",
3408,292243,,2005,9,19,54673,SAN CAYETANO,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,1,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-72.6254116336, 7.8755327391]}",
3409,292246,,2005,9,20,44001,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,REUNIÓN PÚBLICA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,1,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-72.911488911, 11.5287513839]}",
3410,292247,,2005,9,29,70508,OVEJAS,SUCRE,MONTES DE MARIA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.2930496998, 9.623525894]}",
3411,292249,,2005,10,7,41132,CAMPOALEGRE,HUILA,NORTE DEL HUILA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.3257354624, 2.6868274008]}",
3412,292250,,2005,10,10,23580,PUERTO LIBERTADOR,CORDOBA,ALTO SINU Y SAN JORGE,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.6717997497, 7.8888348148]}",
3413,292251,,2005,10,24,52835,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,5,,5,ND,"{'type': 'Point', 'coordinates': [-78.7638541478, 1.8071172501]}",
3414,292253,,2005,11,20,20750,SAN DIEGO,CESAR,SERRANIA DEL PERIJA,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.144730081, 10.2442918729]}",
3415,292254,,2005,11,20,86320,ORITO,PUTUMAYO,BAJO PUTUMAYO,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-76.8730276879, 0.6638168985]}",
3416,292255,,2005,11,22,52835,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,4,ND,"{'type': 'Point', 'coordinates': [-78.7638541478, 1.8071172501]}",
3417,292256,,2005,11,26,5480,MUTATA,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.5566600848, 7.2778273273]}",
3418,292257,,2005,11,27,27150,CARMEN DEL DARIEN,CHOCO,URABA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.9707169669, 7.1584029659]}",
3419,292258,,2005,11,27,27615,RIOSUCIO,CHOCO,URABA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,5,ND,"{'type': 'Point', 'coordinates': [-77.1131095942, 7.4366315522]}",
3420,292259,,2005,11,27,5480,MUTATA,ANTIOQUIA,URABA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,4,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.5162859595, 7.296266879]}",
3421,292260,,2005,12,2,86320,ORITO,PUTUMAYO,BAJO PUTUMAYO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-76.8730276879, 0.6638168985]}",
3422,292261,,2005,12,2,5079,BARBOSA,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.3316442322, 6.4392268816]}",
3423,292262,CR002165,2005,12,4,20228,CURUMANI,CESAR,SERRANIA DEL PERIJA,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,14,1,1,,9,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.4798930562, 9.3322297033]}",
3424,292263,,2005,12,26,5045,APARTADO,ANTIOQUIA,URABA,ASALTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,2,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.5624447274, 7.8838030684]}",
3425,292264,,2006,1,5,50590,PUERTO RICO,META,ARIARI GUAYABERO,RETENCIÓN/EJECUCIÓN,GRUPO POSDESMOVILIZACIÓN,NO IDENTIFICADO,1,1,0,0,1,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.4235171697, 2.925174916]}",
3426,292266,CR2017292266,2006,1,23,5034,ANDES,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ATENTADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.8787918873, 5.6567748525]}",
3427,292268,,2006,1,28,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,CITACIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-72.6389862155, 2.5664283992]}",
3428,292269,,2006,1,28,5234,DABEIBA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-76.2629766474, 7.0003219398]}",
3429,292270,,2006,2,11,5628,SABANALARGA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,GRUPO POSDESMOVILIZACIÓN,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.7552289682, 6.9320192596]}",
3430,292271,,2006,2,21,44035,ALBANIA,LA GUAJIRA,ALTA GUAJIRA,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-72.5985216275, 11.1574886487]}",
3431,292274,,2006,2,27,41615,RIVERA,HUILA,NORTE DEL HUILA,ASALTO,GUERRILLA,FARC,0,1,0,0,0,0,4,0,0,,9,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.258546723, 2.777570516]}",
3432,292275,,2006,3,12,27073,BAGADO,CHOCO,ATRATO,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,7,ND,"{'type': 'Point', 'coordinates': [-76.4152929877, 5.4105549598]}",
3433,292276,,2006,3,20,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,GRUPO POSDESMOVILIZACIÓN,LOS RASTROJOS,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.1976996795, 4.0852612385]}",
3434,292277,,2006,3,25,44279,FONSECA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-72.84666224, 10.884300668]}",
3435,292278,,2006,3,28,76892,YUMBO,VALLE DEL CAUCA,SUR DEL VALLE,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.499819783, 3.5289689081]}",
3436,292279,,2006,4,2,20175,CHIMICHAGUA,CESAR,SERRANIA DEL PERIJA,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,OCULTAMIENTO DE CADÁVER,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8133284455, 9.2582714404]}",
3437,292280,,2006,4,2,20570,PUEBLO BELLO,CESAR,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.5890106167, 10.4150615983]}",
3438,292281,,2006,4,5,19110,BUENOS AIRES,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,AGENTE DEL ESTADO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,7,ND,"{'type': 'Point', 'coordinates': [-76.6422805942, 3.0154268296]}",
3439,292283,,2006,4,16,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-74.2534489818, 10.9333491268]}",
3440,292284,,2006,4,16,18001,FLORENCIA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.6085604324, 1.6179229304]}",
3441,292285,,2006,5,1,50711,VISTAHERMOSA,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.7511667597, 3.1257520996]}",
3442,292286,,2006,5,2,50330,MESETAS,META,ARIARI GUAYABERO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.0436808546, 3.383924761]}",
3443,292287,CR030033,2006,5,2,47001,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8361616099, 11.2474623606]}",
3444,292288,,2006,5,6,52678,SAMANIEGO,NARIÑO,OCCIDENTE DE NARIÑO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-77.5944571324, 1.3353518786]}",
3445,292289,CR013206,2006,5,13,68655,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,RUTA,GUERRILLA,FARC/ELN,0,0,0,0,1,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.4990501608, 7.3919119442]}",
3446,292290,,2006,5,15,41132,CAMPOALEGRE,HUILA,NORTE DEL HUILA,ASALTO,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.3257354624, 2.6868274008]}",
3447,292291,,2006,5,24,5360,ITAGUI,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.6143587142, 6.1695976289]}",
3448,292292,,2006,5,24,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-70.4104200133, 5.4863376145]}",
3449,292293,,2006,5,28,76001,CALI,VALLE DEL CAUCA,SUR DEL VALLE,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-76.5215651508, 3.4144143046]}",
3450,292294,,2006,6,5,73168,CHAPARRAL,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.4807430536, 3.7230683757]}",
3451,292295,CR012158,2006,6,5,20013,AGUSTIN CODAZZI,CESAR,SERRANIA DEL PERIJA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,3,,4,ND,"{'type': 'Point', 'coordinates': [-73.2383961682, 10.0404579941]}",
3452,292296,,2006,6,7,18785,SOLITA,CAQUETA,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-75.6197340907, 0.8766680033]}",
3453,292297,,2006,6,14,52490,OLAYA HERRERA,NARIÑO,ANDEN PACIFICO SUR,ASALTO,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,3,0,0,,11,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-78.3256187091, 2.3475844883]}",
3454,292298,,2006,6,21,23555,PLANETA RICA,CORDOBA,ALTO SINU Y SAN JORGE,INTERCEPTACIÓN,GRUPO POSDESMOVILIZACIÓN,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.5832429853, 8.4082025621]}",
3455,292300,,2006,7,1,85250,PAZ DE ARIPORO,CASANARE,LLANOS ORIENTALES,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-71.8909239638, 5.8800365704]}",
3456,292301,CR2017292301,2006,7,11,25535,PASCA,CUNDINAMARCA,SUMAPAZ,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,1,0,0,0,0,0,0,2,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.3054599341, 4.3098544118]}",
3457,292302,,2006,7,12,27615,RIOSUCIO,CHOCO,URABA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,1,0,0,0,0,,12,ND,"{'type': 'Point', 'coordinates': [-77.2406748337, 7.3898879372]}",
3458,292303,,2006,7,15,27800,UNGUIA,CHOCO,URABA,RUTA,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,1,0,0,0,0,0,0,0,,4,ARMA CORTO PUNZANTE,"{'type': 'Point', 'coordinates': [-77.0917530276, 8.0427607824]}",
3459,292304,,2006,7,17,5895,ZARAGOZA,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-74.8670747123, 7.4885830746]}",
3460,292305,,2006,7,20,77005,FRONTERA VENEZUELA,EXTERIOR,,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,7,ND,"{'type': 'Point', 'coordinates': [-72.73, 9.1]}",
3461,292306,,2006,7,21,50573,PUERTO LOPEZ,META,ALTILLANURA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,7,ND,"{'type': 'Point', 'coordinates': [-72.9574362618, 4.0934064253]}",
3462,292308,,2006,7,31,5854,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,SICARIATO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.3874207862, 7.2949178968]}",
3463,292309,,2006,8,4,20787,TAMALAMEQUE,CESAR,SUR DE CESAR,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,1,0,0,0,1,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8121727977, 8.8617249862]}",
3464,292310,,2006,8,7,5895,ZARAGOZA,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.8670747123, 7.4885830746]}",
3465,292312,,2006,8,9,52079,BARBACOAS,NARIÑO,ANDEN PACIFICO SUR,RUTA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-78.1398949317, 1.670345194]}",
3466,292313,,2006,8,10,44420,LA JAGUA DEL PILAR,LA GUAJIRA,SERRANIA DEL PERIJA,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.07167902, 10.5102140463]}",
3467,292314,,2006,8,12,19050,ARGELIA,CAUCA,PATIA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-77.2494502806, 2.2567549087]}",
3468,292315,,2006,8,14,8832,TUBARA,ATLANTICO,OCCIDENTE DE ATLANTICO,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-74.9786794721, 10.873647738]}",
3469,292316,,2006,8,14,8832,TUBARA,ATLANTICO,OCCIDENTE DE ATLANTICO,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-74.9786794721, 10.873647738]}",
3470,292317,,2006,8,16,44090,DIBULLA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,AGENTE DEL ESTADO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.5588664749, 11.2441460791]}",
3471,292318,,2006,9,6,50318,GUAMAL,META,PIEDEMONTE LLANERO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.7703386303, 3.8806385995]}",
3472,292319,,2006,9,14,19701,SANTA ROSA,CAUCA,MACIZO COLOMBIANO,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-76.5739729713, 1.7024202837]}",
3473,292321,,2006,10,1,85010,AGUAZUL,CASANARE,PIEDEMONTE LLANERO,DESCONOCIDA,AGENTE DEL ESTADO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-72.5463002643, 5.1726907655]}",
3474,292322,,2006,10,12,27615,RIOSUCIO,CHOCO,URABA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,6,ARMA CORTO PUNZANTE,"{'type': 'Point', 'coordinates': [-77.1131095942, 7.4366315522]}",
3475,292323,,2006,10,24,52835,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,1,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-78.7638541478, 1.8071172501]}",
3476,292324,,2006,11,1,52418,LOS ANDES,NARIÑO,PATIA,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-77.521325957, 1.4945474048]}",
3477,292325,,2006,11,4,13001,CARTAGENA DE INDIAS,BOLIVAR,CANAL DEL DIQUE,INCURSIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.496431028, 10.3849855226]}",
3478,292326,,2006,11,20,8758,SOLEDAD,ATLANTICO,NORTE DE ATLANTICO,FALSO POSITIVO,AGENTE DEL ESTADO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-74.784833384, 10.9101744673]}",
3479,292327,,2006,11,28,5792,TARSO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,SICARIATO,GUERRILLA,NO IDENTIFICADA,0,1,0,0,1,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.8327044132, 5.8235952897]}",
3480,292328,,2006,12,4,23466,MONTELIBANO,CORDOBA,ALTO SINU Y SAN JORGE,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.4168181275, 7.9737772443]}",
