"","dataset","event","date","latitude","longitude","relcase_tax","victims_tax","clash_tax","govattack_tax","guerrattack_tax","parattack_tax","posdattack_tax","c_digo_dane_de_municipio","year"
"18379","ABforMELTT",19404,2003-08-21,5.1173045684,-74.3463604317,NA,1,1,0,0,0,0,25862,2003
"18380","ABforMELTT",19405,2003-08-21,7.17162903,-75.7646731654,NA,1,1,0,0,0,0,5361,2003
"18381","ABforMELTT",19406,2003-08-21,5.3162095122,-75.7993627966,NA,0,0,0,0,0,0,66318,2003
"18382","ABforMELTT",19407,2003-08-21,2.7856150047,-76.5186332944,NA,1,0,0,1,0,0,19137,2003
"18383","ABforMELTT",19408,2003-08-22,0.6989775253,-75.2537043144,NA,0,0,0,0,0,0,18756,2003
"18384","ABforMELTT",19409,2003-08-22,6.317319591,-76.133948666,NA,1,1,0,0,0,0,5847,2003
"18385","ABforMELTT",19410,2003-08-22,3.8758024367,-77.0117402003,NA,0,0,0,1,0,0,76109,2003
"18386","ABforMELTT",144,2003-08-23,3.5638340194,-73.7940127553,"CR000380",1,1,0,0,0,0,50251,2003
"18387","ABforMELTT",19411,2003-08-23,6.0969749204,-72.2502758862,NA,1,1,0,0,0,0,85315,2003
"18388","ABforMELTT",19412,2003-08-23,7.3919119442,-73.4990501608,NA,1,1,0,0,0,0,68655,2003
"18389","ABforMELTT",19413,2003-08-23,6.0542770458,-73.8169109182,NA,1,1,0,0,0,0,68250,2003
"18390","ABforMELTT",19414,2003-08-23,6.2194505492,-75.2428217137,NA,5,1,0,0,0,0,5541,2003
"18391","ABforMELTT",19415,2003-08-23,2.4513713597,-76.8107722487,NA,3,1,0,0,0,0,19256,2003
"18392","ABforMELTT",19416,2003-08-24,3.4940051213,-69.8132490955,NA,0,0,0,0,0,0,94343,2003
"18393","ABforMELTT",19417,2003-08-24,6.4493794856,-71.7586108633,NA,1,0,0,1,0,0,81794,2003
"18394","ABforMELTT",19418,2003-08-24,6.9538595698,-71.8723334257,NA,4,1,0,0,0,0,81736,2003
"18395","ABforMELTT",19419,2003-08-24,8.4001518896,-73.2060526939,NA,1,1,0,0,0,0,54670,2003
"18396","ABforMELTT",19420,2003-08-24,8.4001518896,-73.2060526939,NA,1,1,0,0,0,0,54670,2003
"18397","ABforMELTT",19421,2003-08-24,3.2697324386,-73.3737434266,NA,1,1,0,0,0,0,50577,2003
"18398","ABforMELTT",19422,2003-08-24,4.9234423744,-75.063420931,NA,0,1,0,0,0,0,73411,2003
"18399","ABforMELTT",19423,2003-08-24,5.7148116411,-75.3093951469,NA,1,1,0,0,0,0,5756,2003
"18400","ABforMELTT",19424,2003-08-24,6.1152555943,-75.9845158732,NA,1,0,1,0,0,0,5093,2003
"18401","ATforMELTT",139,2003-08-24,2.939743676,-73.20651333,"CR048988",5,0,0,1,0,0,50590,2003
"18402","ABforMELTT",145,2003-08-25,1.6179229304,-75.6085604324,"CR000381",2,0,0,2,0,0,18001,2003
"18403","ABforMELTT",19425,2003-08-25,1.2511905633,-70.2347505205,NA,1,1,0,0,0,0,97001,2003
"18404","ABforMELTT",19426,2003-08-25,6.9538595698,-71.8723334257,NA,0,0,0,0,0,0,81736,2003
"18405","ABforMELTT",19427,2003-08-25,2.3301615491,-72.6271859933,NA,0,1,0,0,0,0,95025,2003
"18406","ABforMELTT",19428,2003-08-25,7.9541763755,-73.9473119566,NA,0,0,0,0,0,0,13744,2003
"18407","ABforMELTT",19429,2003-08-25,5.1173045684,-74.3463604317,NA,1,1,0,0,0,0,25862,2003
"18408","ABforMELTT",19430,2003-08-25,4.2389326854,-75.2408682971,NA,0,0,0,1,0,0,73624,2003
"18409","ABforMELTT",19431,2003-08-25,1.6179229304,-75.6085604324,NA,0,1,0,0,0,0,18001,2003
"18410","ABforMELTT",19432,2003-08-25,5.3162095122,-75.7993627966,NA,0,1,0,0,0,0,66318,2003
"18411","ABforMELTT",19433,2003-08-25,2.4513713597,-76.8107722487,NA,1,1,0,0,0,0,19256,2003
"18412","ABforMELTT",19434,2003-08-25,3.8758024367,-77.0117402003,NA,2,1,0,0,0,0,76109,2003
"18413","ABforMELTT",19435,2003-08-26,8.6395488525,-72.7359186314,NA,1,1,0,0,0,0,54810,2003
"18414","ABforMELTT",19436,2003-08-26,5.2143117495,-72.8702355842,NA,2,1,0,0,0,0,85015,2003
"18415","ABforMELTT",19437,2003-08-26,8.4363773379,-73.2874092881,NA,2,1,0,0,0,0,54800,2003
"18416","ABforMELTT",19438,2003-08-26,4.2695377658,-73.4861087817,NA,1,1,0,0,0,0,50226,2003
"18417","ABforMELTT",19439,2003-08-26,6.0109534491,-73.6662990692,NA,1,1,0,0,0,0,68861,2003
"18418","ABforMELTT",19440,2003-08-26,5.3588167107,-74.3910201655,NA,1,1,0,0,0,0,25394,2003
"18419","ABforMELTT",19441,2003-08-26,5.3588167107,-74.3910201655,NA,1,0,0,0,0,0,25394,2003
"18420","ABforMELTT",19442,2003-08-26,7.0260940527,-74.695944258,NA,1,1,0,0,0,0,5604,2003
"18421","ABforMELTT",19443,2003-08-26,3.3769771286,-74.8028131807,NA,0,1,0,0,0,0,41206,2003
"18422","ABforMELTT",19444,2003-08-26,4.7136057674,-75.0979343922,NA,0,1,0,0,0,0,73686,2003
"18423","ABforMELTT",19445,2003-08-26,5.6107745847,-75.1762613179,NA,2,0,1,0,0,0,5483,2003
"18424","ABforMELTT",19446,2003-08-26,5.6107745847,-75.1762613179,NA,2,1,0,0,0,0,5483,2003
"18425","ABforMELTT",19447,2003-08-26,7.17162903,-75.7646731654,NA,0,0,0,0,0,0,5361,2003
"18426","ABforMELTT",19448,2003-08-26,3.6573084845,-76.6888710079,NA,2,1,0,0,0,0,76233,2003
"18427","ABforMELTT",19449,2003-08-27,8.576771365,-73.0948459237,NA,3,1,0,0,0,0,54250,2003
"18428","ABforMELTT",19450,2003-08-27,8.4363773379,-73.2874092881,NA,2,1,0,0,0,0,54800,2003
"18429","ABforMELTT",19451,2003-08-27,4.5066149301,-73.349122722,NA,2,1,0,0,0,0,25438,2003
"18430","ABforMELTT",19452,2003-08-27,5.3704874099,-74.1522128773,NA,1,1,0,0,0,0,25518,2003
"18431","ABforMELTT",19453,2003-08-27,3.2396529967,-74.3515453533,NA,1,1,0,0,0,0,50370,2003
"18432","ABforMELTT",19454,2003-08-27,2.5224475968,-75.3153728821,NA,2,1,0,0,0,0,41020,2003
"18433","ABforMELTT",19455,2003-08-27,6.0912969661,-75.6336187219,NA,2,0,1,0,0,0,5129,2003
"18434","ABforMELTT",19456,2003-08-27,1.4157864456,-75.8724739494,NA,2,1,0,0,0,0,18094,2003
"18435","ABforMELTT",19457,2003-08-27,1.8810812984,-76.2703596812,NA,3,1,0,0,0,0,41668,2003
"18436","ABforMELTT",19458,2003-08-28,7.0269814147,-71.426751178,NA,1,0,0,0,0,0,81065,2003
"18437","ABforMELTT",19459,2003-08-28,10.7695786836,-73.0005932132,NA,0,1,0,0,0,0,44650,2003
"18438","ABforMELTT",19460,2003-08-28,3.5259198448,-74.0240219993,NA,1,1,0,0,0,0,50400,2003
"18439","ABforMELTT",19461,2003-08-28,5.9640791312,-75.1026869656,NA,2,1,0,0,0,0,5652,2003
"18440","ABforMELTT",19462,2003-08-28,5.9640791312,-75.1026869656,NA,3,1,0,0,0,0,5652,2003
"18441","ABforMELTT",19463,2003-08-28,6.0583063351,-75.185481011,NA,3,1,0,0,0,0,5197,2003
"18442","ABforMELTT",19464,2003-08-28,6.0583063351,-75.185481011,NA,3,1,0,0,0,0,5197,2003
"18443","ABforMELTT",19465,2003-08-28,2.5224475968,-75.3153728821,NA,4,1,0,0,0,0,41020,2003
"18444","ABforMELTT",19466,2003-08-28,6.4392268816,-75.3316442322,NA,1,0,0,0,0,0,5079,2003
"18445","ABforMELTT",19467,2003-08-28,1.4791726347,-75.4364077628,NA,0,0,0,1,0,0,18410,2003
"18446","ABforMELTT",19468,2003-08-28,7.17162903,-75.7646731654,NA,0,0,0,0,0,0,5361,2003
"18447","ABforMELTT",19469,2003-08-30,8.0817841412,-73.2217343999,NA,12,1,0,0,0,0,54003,2003
"18448","ABforMELTT",19470,2003-08-30,10.4604812152,-73.259389309,NA,1,1,0,0,0,0,20001,2003
"18449","ABforMELTT",19471,2003-08-30,9.2018105922,-73.5409865164,NA,2,1,0,0,0,0,20228,2003
"18450","ABforMELTT",19472,2003-08-30,3.383924761,-74.0436808546,NA,2,0,0,1,0,0,50330,2003
"18451","ABforMELTT",19473,2003-08-30,5.9640791312,-75.1026869656,NA,2,1,0,0,0,0,5652,2003
"18452","ABforMELTT",19474,2003-08-30,3.3239181063,-76.2345017444,NA,2,1,0,0,0,0,76275,2003
"18453","ABforMELTT",19475,2003-08-30,7.0003219398,-76.2629766474,NA,2,1,0,0,0,0,5234,2003
"18454","ABforMELTT",19476,2003-08-30,2.7981308256,-76.4844478583,NA,0,0,0,1,0,0,19137,2003
"18455","ABforMELTT",19477,2003-08-30,3.8758024367,-77.0117402003,NA,1,0,0,1,0,0,76109,2003
"18456","ABforMELTT",3057,2003-08-31,8.4363773379,-73.2874092881,"CR2017397330",3,1,0,0,0,0,54800,2003
"18457","ABforMELTT",19478,2003-08-31,5.6256987072,-72.4237754102,NA,1,1,0,0,0,0,15533,2003
"18458","ABforMELTT",19479,2003-08-31,8.6395488525,-72.7359186314,NA,3,1,0,0,0,0,54810,2003
"18459","ABforMELTT",19480,2003-08-31,10.4604812152,-73.259389309,NA,1,1,0,0,0,0,20001,2003
"18460","ABforMELTT",19481,2003-08-31,4.6935786721,-73.520161361,NA,2,1,0,0,0,0,25293,2003
"18461","ABforMELTT",19482,2003-08-31,3.5466947237,-73.7057153275,NA,1,1,0,0,0,0,50313,2003
"18462","ABforMELTT",19483,2003-08-31,3.5466947237,-73.7057153275,NA,1,1,0,0,0,0,50313,2003
"18463","ABforMELTT",19484,2003-08-31,3.5638340194,-73.7940127553,NA,1,1,0,0,0,0,50251,2003
"18464","ABforMELTT",19485,2003-08-31,11.0066568813,-74.2412861592,NA,1,1,0,0,0,0,47189,2003
"18465","ABforMELTT",19486,2003-08-31,5.057688197,-75.4910489848,NA,0,0,0,0,0,0,17001,2003
"18466","ABforMELTT",19487,2003-08-31,6.405567003,-75.9828188939,NA,1,1,0,0,0,0,5125,2003
"18467","ABforMELTT",19488,2003-08-31,1.0289410116,-76.6171624674,NA,2,1,0,0,0,0,86885,2003
"18468","ABforMELTT",19489,2003-09-01,6.0845515156,-75.3353624585,NA,2,1,0,0,0,0,5148,2003
"18469","ABforMELTT",19490,2003-09-02,8.3217145622,-73.1459753507,NA,0,0,0,0,0,0,54344,2003
"18470","ABforMELTT",19491,2003-09-02,6.3443517207,-73.373747738,NA,1,0,0,0,0,0,68176,2003
"18471","ABforMELTT",19492,2003-09-02,4.7903799741,-73.6629245458,NA,0,1,0,0,0,0,25372,2003
"18472","ABforMELTT",19493,2003-09-02,7.5975217942,-74.799097289,NA,1,1,0,0,0,0,5250,2003
"18473","ABforMELTT",19494,2003-09-02,1.6179229304,-75.6085604324,NA,0,1,0,0,0,0,18001,2003
"18474","ABforMELTT",19495,2003-09-02,1.0289410116,-76.6171624674,NA,2,1,0,0,0,0,86885,2003
"18475","ABforMELTT",19496,2003-09-03,2.1782142699,-73.7870688164,NA,1,1,0,0,0,0,50350,2003
"18476","ABforMELTT",19497,2003-09-03,3.3769771286,-74.8028131807,NA,1,1,0,0,0,0,41206,2003
"18477","ABforMELTT",19498,2003-09-03,6.246715564,-75.581713332,NA,1,1,0,0,0,0,5001,2003
