"yy_hecho","muni_code_hecho","p_str","observed"
"1991","54003","GUE-ELN",2
"1991","54003",NA,3
"1991","54051","GUE-ELN",2
"1991","5411","GUE-ELN",1
"1991","54128",NA,1
"1991","54172",NA,1
"1991","54206",NA,1
"1991","54239",NA,1
"1991","54245",NA,7
"1991","5425","GUE-FARC",8
"1991","5425","multiple",1
"1991","5425",NA,4
"1991","54250",NA,1
"1991","54261","GUE-FARC",1
"1991","54261",NA,6
"1991","54313",NA,1
"1991","54344","GUE-FARC",1
"1991","54344",NA,1
"1991","5440","GUE-FARC",1
"1991","54405",NA,1
"1991","54498","GUE-ELN",3
"1991","54498","GUE-FARC",2
"1991","54498",NA,1
"1991","54518","GUE-ELN",3
"1991","54518",NA,1
"1991","54553",NA,1
"1991","54660",NA,1
"1991","54670","GUE-FARC",1
"1991","54670",NA,1
"1991","54720","GUE-FARC",1
"1991","54720","multiple",1
"1991","54720",NA,1
"1991","54743",NA,1
"1991","5480","GUE-FARC",1
"1991","5480","multiple",1
"1991","5480",NA,1
"1991","54800","GUE-ELN",2
"1991","54800",NA,1
"1991","54810","EST",1
"1991","54810","GUE-ELN",6
"1991","54810","GUE-FARC",1
"1991","54810","PARA",1
"1991","54810",NA,5
"1991","54820",NA,1
"1991","5483","GUE-FARC",1
"1991","5483","multiple",1
"1991","5483",NA,1
"1991","54874",NA,1
"1991","5490","GUE-OTRO",1
"1991","5490",NA,1
"1991","5495","GUE-FARC",1
"1991","5495","multiple",1
"1991","5495",NA,1
"1991","5541","GUE-FARC",1
"1991","5541",NA,1
"1991","5543","GUE-FARC",1
"1991","5576","multiple",1
"1991","5579","GUE-FARC",3
"1991","5579","multiple",1
"1991","5579",NA,1
"1991","5585","PARA",1
"1991","5591","PARA",1
"1991","5591",NA,1
"1991","5604","GUE-ELN",3
"1991","5604","GUE-FARC",1
"1991","5615",NA,1
"1991","5628","multiple",1
"1991","5631","multiple",1
"1991","5642","GUE-ELN",3
"1991","5647","multiple",1
"1991","5649","GUE-FARC",1
"1991","5649",NA,1
"1991","5652","GUE-FARC",1
"1991","5652","multiple",1
"1991","5652",NA,1
"1991","5658","GUE-FARC",1
"1991","5658",NA,1
"1991","5660","GUE-FARC",1
"1991","5660","multiple",1
"1991","5660",NA,1
"1991","5664","multiple",1
"1991","5664",NA,1
"1991","5670","GUE-FARC",1
"1991","5679","multiple",1
"1991","5686","GUE-ELN",1
"1991","5686","GUE-FARC",2
"1991","5690","GUE-ELN",1
"1991","5690",NA,1
"1991","5697","GUE-FARC",1
"1991","5697","multiple",1
"1991","5736","multiple",1
"1991","5736",NA,1
"1991","5756","GUE-FARC",1
"1991","5756","GUE-OTRO",2
"1991","5756","multiple",1
"1991","5756",NA,1
"1991","5761","multiple",1
"1991","5761",NA,1
"1991","5790","GUE-FARC",6
"1991","5790","multiple",1
"1991","5790",NA,1
"1991","5792","GUE-ELN",1
"1991","5792","GUE-FARC",1
"1991","5837","GUE-FARC",3
"1991","5837","multiple",1
"1991","5837",NA,1
"1991","5842","GUE-FARC",2
"1991","5842",NA,1
"1991","5847","GUE-FARC",1
"1991","5847",NA,1
"1991","5854","GUE-FARC",1
"1991","5854","multiple",1
"1991","5854",NA,1
"1991","5856",NA,1
"1991","5873","GUE-FARC",1
"1991","5885","GUE-FARC",2
"1991","5887","GUE-FARC",1
"1991","5887","multiple",1
"1991","5890","GUE-FARC",1
"1991","5890","PARA",1
"1991","5890","multiple",1
"1991","5890",NA,1
"1991","5893","EST",1
"1991","5893","GUE-FARC",1
"1991","5893",NA,1
"1991","5895","GUE-FARC",1
"1991","5895","GUE-OTRO",4
"1991","63001",NA,1
"1991","66001",NA,1
"1991","66088",NA,1
"1991","66383","GUE-FARC",1
"1991","66594",NA,1
"1991","68001","GUE-ELN",4
"1991","68001","GUE-FARC",5
"1991","68001",NA,1
"1991","68051","GUE-ELN",1
"1991","68081","GUE-ELN",5
"1991","68081","GUE-FARC",4
"1991","68081","GUE-OTRO",2
"1991","68081",NA,1
"1991","68169",NA,1
"1991","68190","GUE-FARC",1
"1991","68235","GUE-ELN",1
"1991","68235","GUE-FARC",2
"1991","68255","GUE-FARC",5
"1991","68255",NA,4
"1991","68318","GUE-ELN",1
"1991","68324","GUE-FARC",3
"1991","68385","GUE-FARC",1
"1991","68385","PARA",1
"1991","68385",NA,2
"1991","68397",NA,1
"1991","68406","GUE-FARC",4
"1991","68406",NA,1
"1991","68432","GUE-ELN",1
"1991","68444","GUE-OTRO",1
"1991","68464","GUE-FARC",1
"1991","68547","GUE-ELN",3
"1991","68547","GUE-FARC",1
"1991","68575","GUE-ELN",1
"1991","68575","multiple",1
"1991","68615","GUE-ELN",1
"1991","68615","GUE-FARC",3
"1991","68615",NA,1
"1991","68679","GUE-ELN",1
"1991","68689","GUE-ELN",1
"1991","68689","GUE-FARC",4
"1991","68689",NA,6
"1991","68720","GUE-FARC",15
"1991","68720",NA,2
"1991","68745","GUE-FARC",1
"1991","68773","GUE-FARC",1
"1991","68895","GUE-FARC",1
"1991","70001","GUE-FARC",1
"1991","70001",NA,1
"1991","70215",NA,1
"1991","70265","GUE-ELN",2
"1991","70418",NA,2
"1991","70429","GUE-ELN",2
"1991","70429","GUE-FARC",2
"1991","70429","multiple",1
"1991","70473","GUE-ELN",1
"1991","70473","multiple",1
"1991","70523","GUE-FARC",2
"1991","70670","GUE-FARC",1
"1991","70678","GUE-ELN",2
"1991","70678","multiple",1
"1991","70678",NA,1
"1991","70713","GUE-ELN",1
"1991","70713","GUE-FARC",2
"1991","70713",NA,1
"1991","70771","GUE-FARC",3
"1991","70771","multiple",1
"1991","70771",NA,1
"1991","73001","GUE-FARC",1
"1991","73024","GUE-FARC",1
"1991","73026","GUE-FARC",1
"1991","73030","GUE-FARC",1
"1991","73067","GUE-FARC",1
"1991","73124","GUE-FARC",2
"1991","73148","GUE-FARC",1
"1991","73152","GUE-FARC",1
"1991","73168","GUE-ELN",2
"1991","73168","GUE-FARC",2
"1991","73168",NA,1
"1991","73200","GUE-FARC",1
"1991","73217","GUE-FARC",1
"1991","73226","GUE-FARC",1
"1991","73226",NA,1
"1991","73236","GUE-FARC",1
"1991","73268","GUE-FARC",1
"1991","73270","GUE-FARC",1
"1991","73275","GUE-FARC",1
"1991","73283","GUE-FARC",1
"1991","73319","GUE-FARC",1
"1991","73347","GUE-FARC",1
"1991","73349","GUE-FARC",1
"1991","73352","GUE-FARC",1
"1991","73352",NA,2
"1991","73408","GUE-FARC",1
"1991","73411","GUE-FARC",1
"1991","73411","PARA",1
"1991","73443","GUE-FARC",1
"1991","73461","GUE-FARC",1
"1991","73483","GUE-FARC",1
"1991","73504","GUE-FARC",1
"1991","73547","GUE-FARC",1
"1991","73555","GUE-FARC",1
"1991","73563","GUE-FARC",1
"1991","73616","GUE-FARC",1
"1991","73622","GUE-FARC",1
"1991","73624","GUE-FARC",1
"1991","73675","GUE-FARC",4
"1991","73678","GUE-FARC",1
"1991","73854","GUE-FARC",1
"1991","73861","GUE-FARC",1
"1991","73873","GUE-FARC",1
"1991","76001","GUE-FARC",1
"1991","76001","OTRO",1
"1991","76100","GUE-FARC",1
"1991","76109","GUE-FARC",1
"1991","76111","GUE-FARC",1
"1991","76111",NA,1
"1991","76113","GUE-FARC",1
"1991","76122","GUE-FARC",1
"1991","76130","GUE-FARC",1
"1991","76233","GUE-FARC",1
"1991","76248","GUE-FARC",1
"1991","76250","GUE-FARC",1
"1991","76275","GUE-FARC",1
"1991","76318","GUE-ELN",1
"1991","76318","GUE-FARC",8
"1991","76364","GUE-FARC",1
"1991","76403","GUE-FARC",1
"1991","76520","GUE-ELN",1
"1991","76520","GUE-FARC",3
"1991","76563","GUE-FARC",2
"1991","76616","GUE-FARC",1
"1991","76670","GUE-FARC",1
"1991","76828",NA,1
"1991","76834","GUE-FARC",1
"1991","76863","GUE-FARC",1
"1991","8001","GUE-ELN",3
"1991","8001","GUE-FARC",1
"1991","8001",NA,3
"1991","81001","GUE-ELN",5
"1991","81065","GUE-ELN",3
"1991","81065","GUE-FARC",3
"1991","81300",NA,1
"1991","81794","GUE-ELN",1
"1991","85001","GUE-FARC",1
"1991","85010","GUE-ELN",1
"1991","85015",NA,3
"1991","85225","GUE-FARC",1
"1991","85250","GUE-ELN",1
"1991","85250","GUE-FARC",1
"1991","85400","GUE-FARC",1
"1991","86001","EST",6
"1991","86001","GUE-FARC",2
"1991","86568","GUE-FARC",1
"1991","86568","PARA",1
"1991","86568",NA,5
"1991","86755","GUE-FARC",1
"1991","86865","GUE-FARC",2
"1991","86865","GUE-OTRO",1
"1991","86865",NA,1
"1991","95001","GUE-FARC",4
"1991","95025",NA,2
"1991","95200","GUE-FARC",1
"1991","95200",NA,2
"1991","99524","GUE-ELN",1
"1991",NA,"GUE-ELN",6
"1991",NA,"GUE-FARC",3
"1991",NA,NA,1
"1992","11001","GUE-FARC",1
"1992","11001","PARA",1
"1992","11001",NA,2
"1992","13001",NA,1
"1992","13006",NA,1
"1992","13042",NA,2
"1992","13062","GUE-FARC",1
"1992","13244","GUE-FARC",2
"1992","13244",NA,1
"1992","13248","GUE-FARC",1
"1992","13433","GUE-ELN",1
"1992","13433",NA,1
"1992","13440",NA,1
"1992","13442","GUE-FARC",1
"1992","13442",NA,1
"1992","13458","GUE-ELN",1
"1992","13473","GUE-FARC",1
"1992","13473",NA,9
"1992","13647","GUE-FARC",1
"1992","13654","GUE-FARC",1
"1992","13654","OTRO",1
"1992","13654","multiple",1
"1992","13655","GUE-ELN",1
"1992","13657",NA,1
"1992","13667",NA,1
"1992","13744",NA,1
"1992","13810",NA,2
"1992","13894",NA,1
"1992","15180","GUE-FARC",1
"1992","15518","GUE-FARC",1
"1992","15531",NA,1
"1992","15667","PARA",1
"1992","15681","PARA",1
"1992","17042",NA,1
"1992","17486",NA,1
"1992","17614","PARA",1
"1992","17614","multiple",1
"1992","17616",NA,1
"1992","18001","PARA",1
"1992","18001",NA,3
"1992","18150",NA,2
"1992","18205","GUE-FARC",1
"1992","19001","PARA",1
"1992","19022",NA,1
"1992","19050",NA,1
"1992","19130","GUE-FARC",1
"1992","19142","GUE-FARC",1
"1992","19142",NA,1
"1992","19212",NA,1
"1992","19256","GUE-FARC",1
"1992","19532","GUE-FARC",1
"1992","19807",NA,1
"1992","20001","GUE-ELN",1
"1992","20001","GUE-OTRO",1
"1992","20001",NA,2
"1992","20011","OTRO",1
"1992","20011",NA,5
"1992","20032",NA,1
"1992","20178",NA,4
"1992","20228","GUE-FARC",3
"1992","20238",NA,1
"1992","20295","PARA",1
"1992","20295",NA,3
"1992","20310",NA,1
"1992","20383",NA,1
"1992","20400",NA,1
"1992","20443","GUE-FARC",2
"1992","20550",NA,1
"1992","20570",NA,1
"1992","20614",NA,2
"1992","20770",NA,2
"1992","23466",NA,1
"1992","23580","GUE-FARC",1
"1992","23807","GUE-FARC",1
"1992","23807",NA,1
"1992","23855","GUE-OTRO",1
"1992","25175","GUE-FARC",1
"1992","25290",NA,1
"1992","25307","GUE-FARC",2
"1992","25312","GUE-FARC",2
"1992","25312",NA,1
"1992","25394",NA,1
"1992","25438","GUE-FARC",1
"1992","25596","GUE-FARC",1
"1992","25841","GUE-FARC",1
"1992","27001","GUE-FARC",1
"1992","27001",NA,1
"1992","27006","GUE-FARC",1
"1992","27150","GUE-FARC",1
"1992","27580",NA,1
"1992","41001",NA,2
"1992","41132","PARA",1
"1992","41132","multiple",1
"1992","41298",NA,1
"1992","41306","GUE-FARC",2
"1992","41396",NA,1
"1992","41483",NA,1
"1992","41551","GUE-FARC",1
"1992","41551",NA,4
"1992","41615","GUE-FARC",1
"1992","41668",NA,1
"1992","41799","GUE-FARC",2
"1992","44001","GUE-OTRO",1
"1992","44110","GUE-OTRO",1
"1992","44110",NA,1
"1992","44420",NA,1
"1992","44650","GUE-OTRO",1
"1992","44855",NA,1
"1992","47030",NA,1
"1992","47053","GUE-FARC",2
"1992","47053",NA,2
"1992","47058",NA,1
"1992","47189","GUE-FARC",2
"1992","47288","PARA",1
"1992","47288",NA,4
"1992","47551",NA,1
"1992","47555",NA,1
"1992","47692",NA,1
"1992","47960","PARA",1
"1992","47980","GUE-FARC",2
"1992","50001","GUE-FARC",1
"1992","50006","GUE-FARC",2
"1992","50006",NA,1
"1992","5001","GUE-FARC",1
"1992","5001","PARA",2
"1992","5001",NA,9
"1992","5002","GUE-FARC",1
"1992","5002",NA,1
"1992","5004",NA,1
"1992","50110","GUE-FARC",1
"1992","50226","GUE-FARC",1
"1992","50226",NA,1
"1992","50251","GUE-FARC",1
"1992","50251",NA,1
"1992","50270","GUE-FARC",1
"1992","50313","GUE-FARC",1
"1992","50318","GUE-FARC",1
"1992","50325","GUE-FARC",1
"1992","50330","GUE-FARC",1
"1992","5034","GUE-FARC",1
"1992","5034",NA,2
"1992","50350","GUE-FARC",2
"1992","50370","GUE-FARC",1
"1992","5038","GUE-FARC",1
"1992","5040","GUE-FARC",1
"1992","50400","GUE-FARC",1
"1992","50400",NA,2
"1992","5042","GUE-FARC",1
"1992","5042",NA,1
"1992","5044",NA,1
"1992","5045","GUE-FARC",1
"1992","5045",NA,1
"1992","50450","GUE-FARC",1
"1992","5051","GUE-FARC",1
"1992","5051","GUE-OTRO",1
"1992","5055","GUE-FARC",1
"1992","5055",NA,2
"1992","50568","GUE-FARC",1
"1992","50568",NA,1
"1992","50573","GUE-FARC",1
"1992","50577","GUE-FARC",1
"1992","50590","GUE-FARC",1
"1992","50606","GUE-FARC",1
"1992","50683","EST",1
"1992","50683","GUE-FARC",1
"1992","50689","GUE-FARC",1
"1992","50711","GUE-FARC",1
"1992","5079","GUE-FARC",1
"1992","5079",NA,1
"1992","5086",NA,1
"1992","5088","GUE-FARC",1
"1992","5088","PARA",1
"1992","5088",NA,2
"1992","5091","GUE-FARC",1
"1992","5093","GUE-FARC",1
"1992","5093",NA,1
"1992","5101","GUE-FARC",1
"1992","5101",NA,1
"1992","5107",NA,1
"1992","5113",NA,1
"1992","5120","GUE-FARC",1
"1992","5120",NA,1
"1992","5125",NA,1
"1992","5129","GUE-FARC",1
"1992","5129",NA,1
"1992","5134","GUE-FARC",1
"1992","5134",NA,1
"1992","5138","GUE-FARC",1
"1992","5138",NA,1
"1992","5142",NA,1
"1992","5145","GUE-FARC",1
"1992","5147","GUE-FARC",1
"1992","5147",NA,1
"1992","5148","GUE-FARC",1
"1992","5148",NA,1
"1992","5150",NA,1
"1992","5154",NA,1
"1992","5172","GUE-FARC",4
"1992","5172",NA,3
"1992","5190",NA,1
"1992","5197","GUE-FARC",1
"1992","5197",NA,1
"1992","52001",NA,1
"1992","5206","GUE-FARC",1
"1992","5206",NA,1
"1992","52079",NA,1
"1992","5209","GUE-FARC",1
"1992","5209",NA,1
"1992","52110",NA,1
"1992","5212",NA,1
"1992","52207",NA,1
"1992","52233",NA,1
"1992","52250",NA,1
"1992","52254",NA,1
"1992","52256",NA,1
"1992","52258",NA,1
"1992","52287",NA,1
"1992","52317",NA,1
"1992","5234","GUE-FARC",2
"1992","5234",NA,1
"1992","52356",NA,1
"1992","52378",NA,1
"1992","52385",NA,1
"1992","52399",NA,1
"1992","52405",NA,1
"1992","52411",NA,1
"1992","52418",NA,1
"1992","52427",NA,1
"1992","52435",NA,1
"1992","52473",NA,1
"1992","5250","GUE-FARC",1
"1992","5250",NA,3
"1992","52540",NA,1
"1992","52573",NA,1
"1992","52612",NA,1
"1992","52621",NA,1
"1992","5266","GUE-FARC",1
"1992","52678","GUE-FARC",1
"1992","52678",NA,1
"1992","52685",NA,1
"1992","52693",NA,1
"1992","52696",NA,1
"1992","52835",NA,1
"1992","52838",NA,1
"1992","5284","GUE-FARC",1
"1992","5284","GUE-OTRO",1
"1992","5284",NA,2
"1992","5306","GUE-FARC",1
"1992","5306",NA,1
"1992","5308","GUE-FARC",1
"1992","5313","GUE-FARC",1
"1992","5318","GUE-FARC",1
"1992","5321","GUE-FARC",1
"1992","5360","GUE-FARC",1
"1992","5360",NA,1
"1992","5361","GUE-FARC",1
"1992","5361",NA,1
"1992","5364","GUE-FARC",1
"1992","5364",NA,1
"1992","5380",NA,1
"1992","5400","GUE-FARC",1
"1992","5400",NA,1
"1992","54001","GUE-OTRO",1
"1992","54001",NA,1
"1992","54003",NA,1
"1992","54109",NA,1
"1992","5411","GUE-FARC",1
"1992","5411",NA,1
"1992","54128","GUE-FARC",1
"1992","54128",NA,1
"1992","54172",NA,1
"1992","54174",NA,1
"1992","54206",NA,2
"1992","54223",NA,1
"1992","54245","GUE-ELN",1
"1992","54245",NA,13
"1992","5425","GUE-FARC",2
"1992","5425",NA,5
"1992","54250",NA,1
"1992","54261",NA,2
"1992","54344","GUE-FARC",1
"1992","54344",NA,2
"1992","54385",NA,1
"1992","54398",NA,1
"1992","5440","GUE-FARC",1
"1992","54405",NA,1
"1992","54418",NA,2
"1992","54498","GUE-ELN",1
"1992","54498",NA,6
"1992","54518",NA,1
"1992","54553",NA,1
"1992","54660",NA,1
"1992","5467","GUE-FARC",1
"1992","54670",NA,1
"1992","54673",NA,1
"1992","54680","GUE-FARC",1
"1992","54720","GUE-ELN",1
"1992","54720",NA,1
"1992","5480","GUE-FARC",1
"1992","5480",NA,1
"1992","54800","multiple",1
"1992","54800",NA,1
"1992","54810",NA,3
"1992","54820",NA,1
"1992","5483",NA,1
"1992","54871",NA,1
"1992","54874",NA,1
"1992","5490",NA,2
"1992","5495",NA,2
"1992","5541","GUE-FARC",1
"1992","5541",NA,1
"1992","5543","GUE-FARC",1
"1992","5579",NA,1
"1992","5591","GUE-FARC",1
"1992","5591","PARA",2
"1992","5591",NA,1
"1992","5604","GUE-FARC",1
"1992","5604",NA,1
"1992","5607","GUE-FARC",1
"1992","5615","GUE-FARC",1
"1992","5615",NA,1
"1992","5628",NA,1
"1992","5642",NA,1
"1992","5647","GUE-FARC",1
"1992","5647",NA,1
"1992","5649","GUE-FARC",1
"1992","5649",NA,1
"1992","5652","GUE-ELN",1
"1992","5652","GUE-FARC",1
"1992","5652",NA,1
"1992","5659","GUE-FARC",1
"1992","5660","GUE-FARC",1
"1992","5660",NA,1
"1992","5665","GUE-FARC",1
"1992","5665","GUE-OTRO",2
"1992","5667","GUE-FARC",1
"1992","5667",NA,1
"1992","5670","GUE-FARC",1
"1992","5670","PARA",1
"1992","5670",NA,1
"1992","5674",NA,1
"1992","5679","GUE-FARC",1
"1992","5679",NA,1
"1992","5686","GUE-FARC",1
"1992","5690","GUE-FARC",1
"1992","5690",NA,1
"1992","5697",NA,1
"1992","5736","GUE-FARC",1
"1992","5736",NA,1
"1992","5756","GUE-FARC",1
"1992","5756","PARA",1
"1992","5756",NA,1
"1992","5789","GUE-FARC",1
"1992","5789",NA,1
"1992","5790","GUE-FARC",1
"1992","5790",NA,1
"1992","5837","GUE-FARC",1
"1992","5837",NA,6
"1992","5842","GUE-FARC",1
"1992","5842",NA,1
"1992","5847","GUE-FARC",1
"1992","5847",NA,1
"1992","5854","GUE-FARC",1
"1992","5854",NA,1
"1992","5856",NA,1
"1992","5858",NA,2
"1992","5861","GUE-FARC",1
"1992","5885","GUE-FARC",1
"1992","5887","GUE-FARC",1
"1992","5887",NA,1
"1992","5890","GUE-ELN",1
"1992","5890","GUE-FARC",1
"1992","5890",NA,2
"1992","5893","GUE-FARC",1
"1992","5893",NA,1
"1992","5895","GUE-FARC",1
"1992","66045","GUE-FARC",1
"1992","66318","GUE-FARC",1
"1992","66594",NA,1
"1992","68001","GUE-FARC",1
"1992","68001",NA,4
"1992","68077",NA,1
"1992","68081","EST",1
"1992","68081","GUE-ELN",1
"1992","68081",NA,4
"1992","68101",NA,1
"1992","68167",NA,1
"1992","68190",NA,1
"1992","68207","GUE-FARC",1
"1992","68207",NA,1
"1992","68235","GUE-ELN",2
"1992","68235","GUE-FARC",1
"1992","68235",NA,1
"1992","68255",NA,1
"1992","68276","GUE-FARC",2
"1992","68276",NA,3
"1992","68307",NA,1
"1992","68318",NA,1
"1992","68324",NA,1
"1992","68377",NA,1
"1992","68406",NA,1
"1992","68432",NA,1
"1992","68444",NA,1
"1992","68502",NA,1
"1992","68547",NA,1
"1992","68573",NA,1
"1992","68575",NA,1
"1992","68615",NA,1
"1992","68655",NA,1
"1992","68673",NA,1
"1992","68679",NA,1
"1992","68689",NA,2
"1992","68720",NA,1
"1992","68745",NA,1
"1992","68755",NA,1
"1992","68773",NA,1
"1992","68780",NA,1
"1992","68820",NA,1
"1992","68861",NA,1
"1992","68867","GUE-FARC",2
"1992","70001","GUE-FARC",2
"1992","70001",NA,1
"1992","70110","GUE-FARC",1
"1992","70204","GUE-FARC",1
"1992","70204",NA,2
"1992","70230","GUE-FARC",1
"1992","70233","GUE-FARC",1
"1992","70235","GUE-FARC",1
"1992","70235",NA,1
"1992","70265","GUE-FARC",1
"1992","70400","GUE-FARC",1
"1992","70418","GUE-FARC",1
"1992","70418",NA,1
"1992","70429","GUE-FARC",1
"1992","70473","GUE-FARC",1
"1992","70508","GUE-FARC",1
"1992","70508",NA,2
"1992","70523","GUE-FARC",1
"1992","70670","GUE-FARC",1
"1992","70670",NA,1
"1992","70708","GUE-FARC",1
"1992","70713","GUE-FARC",1
"1992","70713",NA,4
"1992","70717","GUE-FARC",1
"1992","70771","GUE-ELN",1
"1992","70771","GUE-FARC",1
"1992","70771",NA,3
"1992","70820","GUE-FARC",1
"1992","70823","GUE-FARC",1
"1992","73226",NA,1
"1992","73352",NA,1
"1992","73411",NA,2
"1992","73770",NA,1
"1992","76001",NA,2
"1992","76113",NA,2
"1992","76364",NA,1
"1992","76622","GUE-FARC",1
"1992","76834","GUE-FARC",1
"1992","8001","GUE-FARC",1
"1992","8001","PARA",1
"1992","8001",NA,1
"1992","81065",NA,1
"1992","81591","GUE-ELN",3
"1992","81794",NA,1
"1992","85001",NA,1
"1992","85015","GUE-FARC",2
"1992","85400","GUE-FARC",1
"1992","86001",NA,2
"1992","86755","GUE-FARC",1
"1992","86865","GUE-FARC",1
"1992","86865",NA,3
"1992","91407","GUE-FARC",1
"1992","95001","GUE-FARC",1
"1992","95001",NA,1
"1992","95200",NA,2
"1993","11001","EST",1
"1993","11001","GUE-FARC",4
"1993","11001","PARA",1
"1993","13001",NA,1
"1993","13006","GUE-FARC",1
"1993","13006",NA,1
"1993","13030",NA,1
"1993","13042","GUE-FARC",2
"1993","13140",NA,1
"1993","13160",NA,1
"1993","13212",NA,1
"1993","13244",NA,1
"1993","13248",NA,1
"1993","13430","GUE-FARC",1
"1993","13430",NA,1
"1993","13433",NA,1
"1993","13440",NA,1
"1993","13442","GUE-FARC",1
"1993","13442",NA,1
"1993","13458",NA,3
"1993","13468",NA,1
"1993","13473",NA,2
"1993","13490",NA,1
"1993","13549",NA,1
"1993","13580",NA,1
"1993","13600",NA,1
"1993","13654","GUE-FARC",2
"1993","13654","GUE-OTRO",1
"1993","13654",NA,1
"1993","13655",NA,1
"1993","13657",NA,2
"1993","13667",NA,1
"1993","13670",NA,4
"1993","13673",NA,1
"1993","13683",NA,1
"1993","13688",NA,1
"1993","13744","PARA",1
"1993","13744",NA,4
"1993","13810",NA,1
"1993","13836",NA,1
"1993","13894",NA,1
"1993","15518",NA,1
"1993","15572","PARA",1
"1993","15686",NA,1
"1993","17001","GUE-FARC",1
"1993","17001",NA,1
"1993","17013","GUE-FARC",1
"1993","17013",NA,1
"1993","17042","GUE-FARC",1
"1993","17042",NA,1
"1993","17050","GUE-FARC",1
"1993","17050",NA,1
"1993","17174","GUE-FARC",1
"1993","17174",NA,1
"1993","17272","GUE-FARC",1
"1993","17272",NA,1
"1993","17380","GUE-FARC",1
"1993","17380",NA,1
"1993","17388","GUE-FARC",1
"1993","17433","GUE-FARC",1
"1993","17442","GUE-FARC",1
"1993","17444","GUE-FARC",1
"1993","17444",NA,1
"1993","17446",NA,1
"1993","17486","GUE-FARC",1
"1993","17513",NA,1
"1993","17524","GUE-FARC",1
"1993","17524",NA,1
"1993","17541","GUE-FARC",1
"1993","17541",NA,1
"1993","17614","GUE-FARC",1
"1993","17614",NA,1
"1993","17616","GUE-FARC",1
"1993","17616",NA,1
"1993","17653","GUE-FARC",1
"1993","17653",NA,1
"1993","17662","GUE-FARC",1
"1993","17662",NA,1
"1993","17665","GUE-FARC",1
"1993","17777","GUE-FARC",1
"1993","17777","PARA",1
"1993","17777",NA,1
"1993","17867","GUE-FARC",1
"1993","17867",NA,1
"1993","17873","GUE-FARC",1
"1993","17873",NA,1
"1993","17877","GUE-FARC",1
"1993","17877",NA,1
"1993","18001",NA,1
"1993","18610",NA,1
"1993","18860",NA,1
"1993","19397",NA,1
"1993","19450",NA,2
"1993","19517",NA,1
"1993","19532",NA,1
"1993","19573","GUE-FARC",1
"1993","19585","GUE-FARC",1
"1993","19698",NA,1
"1993","19701",NA,1
"1993","19760","GUE-FARC",1
"1993","19760",NA,1
"1993","19807","PARA",1
"1993","20001","GUE-FARC",2
"1993","20001","GUE-OTRO",1
"1993","20001","PARA",1
"1993","20001",NA,2
"1993","20011","GUE-ELN",2
"1993","20011","GUE-FARC",1
"1993","20011","PARA",1
"1993","20011",NA,8
"1993","20013","GUE-ELN",1
"1993","20013","PARA",1
"1993","20013",NA,2
"1993","20032",NA,1
"1993","20045","GUE-ELN",2
"1993","20045",NA,1
"1993","20060",NA,1
"1993","20175",NA,1
"1993","20178","GUE-ELN",2
"1993","20178",NA,1
"1993","20228",NA,1
"1993","20238",NA,1
"1993","20250",NA,1
"1993","20295",NA,1
"1993","20310",NA,2
"1993","20383",NA,1
"1993","20400","GUE-FARC",1
"1993","20400",NA,1
"1993","20443","GUE-FARC",1
"1993","20443","multiple",1
"1993","20443",NA,1
"1993","20517",NA,1
"1993","20550",NA,1
"1993","20614",NA,1
"1993","20621","GUE-ELN",1
"1993","20621",NA,1
"1993","20710","PARA",1
"1993","20710",NA,1
"1993","20750",NA,1
"1993","20770",NA,1
"1993","23466","GUE-FARC",1
"1993","23580","GUE-FARC",1
"1993","23675",NA,1
"1993","23855",NA,2
"1993","25053",NA,1
"1993","25123",NA,1
"1993","25181","GUE-FARC",1
"1993","25290",NA,1
"1993","25312","GUE-FARC",1
"1993","25394","GUE-FARC",1
"1993","25572","GUE-FARC",1
